,DateTime,City,Country,Operator,Type,Company,Aboard,Fatalities,Ground,Flight Type,Phase,Cause,Summary,Year,Month,Day,Survivors,%Survivors
123,1927-09-23 10:00:00,Schleiz, Germany,DEUTSCHE LUFTHANSA,Dornier Merkur,Dornier,6.0,6.0,0.0,passenger,unknown,unknown,broken wing strut.,1927,September,Friday,0.0,0.0
124,1927-10-06 00:00:00,Thies, Mauritania,LIGNES AERIENNES LATECOERE,Breguet 14,Breguet,2.0,2.0,0.0,passenger,unknown,unknown,,1927,October,Thursday,0.0,0.0
125,1927-10-30 00:00:00,New Brunswick, New Jersey,COLONIAL AIR TRANSPORT,Fairchild FC-2,Fairchild,4.0,4.0,0.0,cargo,unknown,unknown,went into a tailspin and crashed into a corn field,1927,October,Sunday,0.0,0.0
126,1927-11-16 00:00:00,Strasburg, France,CIDNA,Farman F-121 Jabiru,Farman,1.0,1.0,0.0,passenger,unknown,unknown,,1927,November,Wednesday,0.0,0.0
127,1927-11-16 00:00:00,Over the Gulf of Finland,,AERO O-Y,Junkers F-13,Junkers,6.0,6.0,0.0,passenger,unknown,unknown,,1927,November,Wednesday,0.0,0.0
128,1927-11-29 00:00:00,Corunna, Indiana,NATIONAL AIR TRANSPORT,Douglas M-4,Douglas,1.0,1.0,0.0,cargo,unknown,unknown,,1927,November,Tuesday,0.0,0.0
129,1927-12-26 00:00:00,Almeria, Spain,AEROPOSTALE,Breguet 14,Breguet,2.0,2.0,0.0,passenger,unknown,unknown,,1927,December,Monday,0.0,0.0
130,1927-12-28 00:00:00,Abuerio, Spain,AEROPOSTALE,Breguet 14,Breguet,1.0,1.0,0.0,passenger,unknown,unknown,,1927,December,Wednesday,0.0,0.0
131,1927-12-31 00:00:00,France,,LATECOERE AIRLINES,Latécoère 23,Latécoère,4.0,4.0,0.0,passenger,unknown,unknown,,1927,December,Saturday,0.0,0.0
132,1928-01-08 00:00:00,Near Canajoharie, New York,COLONIAL WESTERN AIRLINES,Fairchild FC-2,Fairchild,3.0,3.0,0.0,passenger,unknown,Weather conditions,became lost in dense fog and flew into the ground in the mohawk valley while proceeding to buffalo..,1928,January,Sunday,0.0,0.0
133,1928-01-16 00:00:00,Solis, Uruguay,AEROPOSTALE,Latecoere 25,Latecoere,2.0,2.0,0.0,passenger,unknown,unknown,,1928,January,Monday,0.0,0.0
134,1928-01-22 00:00:00,Tarragona, Spain,AEROPOSTALE,Breguet 14,Breguet,2.0,2.0,0.0,passenger,unknown,unknown,,1928,January,Sunday,0.0,0.0
135,1928-01-22 00:00:00,France,,AEROPOSTALE,Breguet 14,Breguet,2.0,1.0,0.0,passenger,unknown,unknown,,1928,January,Sunday,1.0,50.0
136,1928-01-27 00:00:00,Almeria, Spain,AEROPOSTALE,Breguet 14,Breguet,1.0,1.0,0.0,passenger,unknown,unknown,,1928,January,Friday,0.0,0.0
137,1928-02-26 00:00:00,Marquette, Nebraska,BOEING AIR TRANSPORT,Boeing 40,Boeing,2.0,1.0,0.0,cargo,unknown,Pilot error,the air mail plane crashed into a grove of cottonwood trees and burned. businessman f.h. craig was killed and pilot frank yegar injured. the pilot descended in altitude due to air pockets.the plane then ran into an air pocket that brought the plane down into the grove of trees.,1928,February,Sunday,1.0,50.0
138,1928-03-03 00:00:00,Rio de Janeiro, Brazil,,,,10.0,10.0,0.0,passenger,unknown,unknown,,1928,March,Saturday,0.0,0.0
139,1928-03-11 00:00:00,Off Cape Griz Nez, France,AIR UNION,Farman F-60 Goliath,Farman,2.0,2.0,0.0,passenger,unknown,unknown,,1928,March,Sunday,0.0,0.0
140,1928-04-17 00:00:00,Federal, Wyoming,BOEING AIR TRANSPORT,Boeing 40,Boeing,2.0,1.0,0.0,cargo,unknown,unknown,,1928,April,Tuesday,1.0,50.0
141,1928-04-19 00:00:00,Minuesa, Spain,IBERIA AIRLINES,Rohrbach Roland,Rohrbach,9.0,9.0,0.0,passenger,unknown,Weather conditions,crashed in fog.,1928,April,Thursday,0.0,0.0
142,1928-05-07 00:00:00,,,AEROPOSTALE,Latecoere 26,Latecoere,1.0,1.0,0.0,passenger,unknown,unknown,,1928,May,Monday,0.0,0.0
143,1928-05-12 00:00:00,Dearborn, Minnesota,FORD AIR FREIGHT INC.,Ford 4,Ford,2.0,2.0,0.0,passenger,unknown,unknown,,1928,May,Saturday,0.0,0.0
144,1928-05-26 00:00:00,Radevormwald, Germany,DEUTSCHE LUFTHANSA,Junkers F-13,Junkers,5.0,3.0,0.0,passenger,unknown,Pilot error,pilot error.,1928,May,Saturday,2.0,40.0
145,1928-06-14 00:00:00,Frankfurt, Germany,DEUTSCHE LUFTHANSA,AEGK,AEGK,5.0,5.0,0.0,passenger,unknown,unknown,,1928,June,Thursday,0.0,0.0
146,1928-06-22 00:00:00,Lebo, Kansas,NATIONAL AIR TRANSPORT,Douglas M-4,Douglas,1.0,1.0,0.0,cargo,unknown,unknown,the mail plane flew into tornado like winds and crashed to the ground.,1928,June,Friday,0.0,0.0
147,1928-07-10 00:00:00,Over the Gulf of Finland,,AERO O-Y,Junkers F-13,Junkers,6.0,6.0,0.0,passenger,unknown,unknown,,1928,July,Tuesday,0.0,0.0
148,1928-07-13 00:00:00,Purley, England,IMPERIAL AIRWAYS,Vickers 74 Vulcan,Vickers,4.0,4.0,0.0,passenger,While taking off,unknown,crashed to the ground shortly after taking off killing two men and two women.,1928,July,Friday,0.0,0.0
149,1928-07-24 00:00:00,Waalhaven harbor, Netherlands,KLM ROYAL DUTCH AIRLINES,Fokker (KLM) F.III,Fokker,1.0,1.0,0.0,passenger,unknown,unknown,the plane crashed into the waalhaven harbor.,1928,July,Tuesday,0.0,0.0
150,1928-08-25 00:00:00,Near Port Townsend, BC,BRITISH COLUMBIA AIRWAYS,Ford 4-AT-B Tri Motor,Ford,7.0,7.0,0.0,passenger,unknown,Weather conditions,crashed into puget sound in dense fog.  considered the first canadian air disaster.,1928,August,Saturday,0.0,0.0
151,1928-09-02 00:00:00,Toul, France,CIDNA,Bleriot Spad 56,Bleriot,3.0,3.0,0.0,passenger,unknown,unknown,,1928,September,Sunday,0.0,0.0
152,1928-09-04 00:00:00,Adelaide Hills, Australia,QANTAS,de Havilland DH.50J,Havilland,2.0,1.0,0.0,passenger,unknown,Pilot error,"following the conclusion of an aerial tour carrying sir john salmond, the aircraft departed adelaide piloted by c. w. a. scott with an engineer as passenger. control was lost in the cloud during an attempt to cross the adelaide hills; the aircraft crashed and caught fire.",1928,September,Tuesday,1.0,50.0
153,1928-09-04 00:00:00,Pocatello, Idaho,NATIONAL PARKS AIRWAYS,Fokker Super Universal,Fokker,7.0,7.0,0.0,passenger,unknown,unknown,,1928,September,Tuesday,0.0,0.0
154,1928-09-06 00:00:00,Heroldbach, Germany,DEUTSCHE LUFTHANSA,Fokker FG III,Fokker,3.0,3.0,0.0,passenger,unknown,Engine failure,engine failure.,1928,September,Thursday,0.0,0.0
155,1928-10-04 00:00:00,Gerona, Spain,AEROPOSTALE,Breguet 14,Breguet,3.0,3.0,0.0,passenger,unknown,unknown,,1928,October,Thursday,0.0,0.0
156,1928-10-18 00:00:00,Polk, Pennsylvania,NATIONAL AIR TRANSPORT,Douglas M-4,Douglas,1.0,1.0,0.0,cargo,unknown,unknown,the mail plane crashed and burned during the night.,1928,October,Thursday,0.0,0.0
157,1928-10-31 00:00:00,Valence, France,AIR UNION,Bleriot Spad 56,Bleriot,2.0,1.0,0.0,passenger,unknown,unknown,,1928,October,Wednesday,1.0,50.0
158,1928-11-15 00:00:00,Off Gibraltar,,AEROPOSTALE,Latecoere 32,Latecoere,2.0,1.0,0.0,passenger,unknown,unknown,,1928,November,Thursday,1.0,50.0
159,1928-11-24 00:00:00,Edgerton, Ohio,UNIVERSAL AIRLINES,Hamilton H-47,Hamilton,3.0,3.0,0.0,passenger,unknown,Weather conditions,the mail plane crashed in a heavy snow storm.,1928,November,Saturday,0.0,0.0
160,1928-11-25 00:00:00,Bristolville, Ohio,NATIONAL AIR TRANSPORT,Douglas M-4,Douglas,1.0,1.0,0.0,cargo,unknown,Weather conditions,the mail plane crashed in a snow storm.,1928,November,Sunday,0.0,0.0
161,1928-11-25 00:00:00,Edgerton, Ohio,CONTINENTAL AIR LINES,Travel Air 4000,Travel,3.0,3.0,0.0,passenger,unknown,Weather conditions,the mail plane crashed in a heavy snow storm,1928,November,Sunday,0.0,0.0
162,1928-12-01 10:00:00,Spur, Texas,SUNBEAM AIR TRANSPORT CO.,Ford 4-AT-B Tri Motor,Ford,5.0,5.0,0.0,cargo,While en route,unknown,the aircraft crashed and burned while en route. flames were seen aboard the plane before it crashed.,1928,December,Saturday,0.0,0.0
163,1928-12-03 08:00:00,Brazil,,SYNDICATO CONDOR,Dornier Wal,Dornier,14.0,14.0,0.0,passenger,unknown,Pilot error,"the seaplane took off form the bay and narrowly avoided a collision with another plane and in the process veered sharply and so abruptly that one of the wings was strained beyond its elastilimits. the pilot then lost control of the aircraft and it fell, tail spinning 300 feet into the water where one of the engines exploded on impact. it sunk immediately.",1928,December,Monday,0.0,0.0
164,1928-12-04 00:00:00,Rio de Janeiro, Brazil,,Junkers G24,Junkers,6.0,6.0,0.0,passenger,unknown,unknown,the aircraft's wingtip struck the water and crashed into rio de janeiro bay.,1928,December,Tuesday,0.0,0.0
165,1928-12-11 00:00:00,Letzlingen, Germany,DEUTSCHE LUFTHANSA,Junkers G-31,Junkers,4.0,3.0,0.0,passenger,unknown,Weather conditions,weather related.,1928,December,Tuesday,1.0,25.0
166,1928-12-20 00:00:00,Huron, Ohio,NATIONAL AIR TRANSPORT,Douglas M-4,Douglas,1.0,1.0,0.0,cargo,unknown,Weather conditions,the mail plane crashed into an apple tree during a snow storm.,1928,December,Thursday,0.0,0.0
167,1928-12-23 00:00:00,Chattanooga, Tennessee,INTERSTATE AIRLINES,Fairchild FC-2,Fairchild,4.0,4.0,0.0,passenger,While taking off,unknown,crashed onto a roof and garage on takeoff and burst into flames. the motor may have not been warmed- up enough.,1928,December,Sunday,0.0,0.0
168,1928-12-31 00:00:00,Reims, France,CIDNA,Blériot Spad 66,Blériot,3.0,2.0,0.0,passenger,unknown,Weather conditions,crashed into high ground in fog.,1928,December,Monday,1.0,33.33333333333333
169,1929-01-05 00:00:00,Stafford Springs, Connecticut,COLONIAL AIR TRANSPORT,Fairchild FC-2,Fairchild,1.0,1.0,0.0,cargo,unknown,unknown,,1929,January,Saturday,0.0,0.0
170,1929-01-18 00:00:00,Cove, Oregon,VARNEY AIR LINES,Stearman C-38,Stearman,1.0,1.0,0.0,passenger,While landing,unknown,while attempting to make an emergency landing on the minam river the plane hit a bolder,1929,January,Friday,0.0,0.0
171,1929-01-25 00:00:00,Near Corfu, Greece,AEROESPRESSO,CMASA Wal,CMASA,9.0,2.0,0.0,passenger,unknown,unknown,,1929,January,Friday,7.0,77.77777777777779
172,1929-01-31 00:00:00,Morgantown, West Virginia,SKYLINE TRANSPORTATION COMPANY,Travel Air 4000,Travel,1.0,1.0,0.0,cargo,unknown,unknown,,1929,January,Thursday,0.0,0.0
173,1929-01-31 00:00:00,Off Morocco,,AEROPOSTALE,Latecoere 26,Latecoere,2.0,2.0,0.0,passenger,unknown,unknown,,1929,January,Thursday,0.0,0.0
174,1929-03-17 00:00:00,Newark, New Jersey,COLONIAL WESTERN AIRLINES,Ford 5-AT-B Tri Motor,Ford,15.0,14.0,0.0,passenger,unknown,Engine failure,the plane was making the last of a number of sightseeing flights when one of it's three engines failed. the plane went out of control at an altitude of 200 ft. and crashed into a railroad freight car. engine failure.,1929,March,Sunday,1.0,6.666666666666667
175,1929-03-30 09:18:00,Near Beaumont, California,NEW STANDARD AIRLINES,Fokker F-VIIA,Fokker,4.0,4.0,0.0,passenger,unknown,Weather conditions,"the aircraft crashed into a high mountain ridge, exploding on impact. investigators speculated that upon encountering fog and winds in the treacherous mountain pass, the pilot may have turned the airliner around and was heading back to the airport when the crash occurred.",1929,March,Saturday,0.0,0.0
176,1929-04-21 00:00:00,San Diego, California,MADDUX AIRLINES / MILITARY - U.S.ARMY AIR FORCE,Ford 5-AT-B Tri-Motor / B-PW-9D,Ford,6.0,6.0,0.0,military,unknown,Pilot error,"a midair collision occurred  with a us air force boeing pw-9d at 2,000 ft.  five killed on the tri-motor, one on the boeing. army pilot lieutenant howard keefer, while flying above the airliner, was stunting and performed a steep banking turn downward, in an attempt to pass in front of the airliner. instead, he misjudged the speed of the maddux aircraft and his diving plane struck the cockpit of the ford tri-motor.  he was found criminally negligent.",1929,April,Sunday,0.0,0.0
177,1929-05-18 00:00:00,Hungary,,MALERT,Fokker F-III,Fokker,2.0,2.0,0.0,passenger,unknown,unknown,,1929,May,Saturday,0.0,0.0
178,1929-05-22 00:00:00,Algiers,,AEROPOSTALE,Cams 53,Cams,5.0,4.0,0.0,passenger,unknown,unknown,,1929,May,Wednesday,1.0,20.0
179,1929-06-10 00:00:00,Santiago de Cuba, Cuba,PAN AMERICAN AIRWAYS,Fokker F-X,Fokker,5.0,2.0,0.0,passenger,While taking off,unknown,crashed while taking off. the muddy field prevented the aircraft from gaining altitude. the plane hit telephone wires and crashed.,1929,June,Monday,3.0,60.0
180,1929-06-14 00:00:00,Barcelona, Spain,AEROPOSTALE,Breguet 14,Breguet,2.0,1.0,0.0,passenger,unknown,unknown,,1929,June,Friday,1.0,50.0
181,1929-06-17 00:00:00,Off Dungeness, England,IMPERIAL AIRWAYS,Handley Page W-10,Handley,13.0,7.0,0.0,passenger,unknown,Pilot error,the plane was over the english channel when an engine failed. the pilot tried to return to the airport but the plane ditched into the english channel. the plane was named 'city of ottawa.',1929,June,Monday,6.0,46.15384615384615
182,1929-06-24 00:00:00,St. Paul, Minnesota,NORTHWEST ORIENT AIRLINES,Ford 5-AT-B Tri-Motor,Ford,8.0,1.0,0.0,passenger,While taking off,Engine failure,crashed near indian mounds park shortly after taking off. triple engine failure.,1929,June,Monday,7.0,87.5
183,1929-06-29 00:00:00,Lake Constance, Switzerland,AERO LLOYD,Domier Delphin III,Domier,5.0,5.0,0.0,passenger,While landing,unknown,the aircraft crashed into lake constance while attempting to landing.,1929,June,Saturday,0.0,0.0
184,1929-06-29 00:00:00,Columbus, Ohio,CONTINENTAL AIR LINES,Travel Air 4000,Travel,1.0,1.0,0.0,passenger,unknown,unknown,,1929,June,Saturday,0.0,0.0
185,1929-08-11 00:00:00,Clovis, New Mexico,MIDDLE STATES AIRLINES,Lockheed Vega,Lockheed,4.0,4.0,0.0,passenger,unknown,unknown,,1929,August,Sunday,0.0,0.0
186,1929-08-13 00:00:00,Perpignan, France,AEROPOSTALE,Breguet 14,Breguet,1.0,1.0,0.0,passenger,unknown,unknown,,1929,August,Tuesday,0.0,0.0
187,1929-08-24 00:00:00,Sochi, Russia,UKVOZDUCHPUT,Kalinin K-4,Kalinin,1.0,1.0,0.0,passenger,unknown,unknown,,1929,August,Saturday,0.0,0.0
188,1929-08-24 00:00:00,Elm, Germany,DEUTSCHE LUFTHANSA,Fokker FG II,Fokker,5.0,4.0,0.0,passenger,unknown,Weather conditions,weather related.,1929,August,Saturday,1.0,20.0
189,1929-09-02 00:00:00,Needles, California,ASSOCIATED AVIATORS,Lockheed Vega,Lockheed,2.0,1.0,0.0,passenger,unknown,unknown,the plane crashed after going into a tail spin. the mechaniwas able to parachute to safety.,1929,September,Monday,1.0,50.0
190,1929-09-03 01:00:00,Mt. Taylor, New Mexico,TRANS CONTINENTAL AIR TRANSPORT,Ford 5-AT-B Tri Motor,Ford,8.0,8.0,0.0,cargo,unknown,Weather conditions,crashed in a thunderstorm after being struck by lightning. the plane was named 'the city of san francisco.',1929,September,Tuesday,0.0,0.0
191,1929-09-06 00:00:00,Jask, Iran,IMPERIAL AIRWAYS,de Havilland DH-66 Hercules,Havilland,5.0,3.0,0.0,passenger,While landing,Fire,the mail plane caught fire after crash landing.,1929,September,Friday,2.0,40.0
192,1929-09-17 00:00:00,Off Larache, Morocco,AEROPOSTALE,Latecoere 25-3-R,Latecoere,5.0,5.0,0.0,passenger,unknown,unknown,crashed into the mediterranean.,1929,September,Tuesday,0.0,0.0
193,1929-09-17 00:00:00,Jacumba, California,PICKWICK AIRWAYS,Fairchild 71,Fairchild,2.0,1.0,0.0,passenger,While landing,Weather conditions,the mail plane crashed into a hillside in the desert while attempting to make an emergency landing during a storm.,1929,September,Tuesday,1.0,50.0
194,1929-09-17 00:00:00,Mt Lamentation, Connecticut,COLONIAL AIR TRANSPORT,Pitcairn PA-6 Mailwing,Pitcairn,1.0,1.0,0.0,cargo,unknown,unknown,the mail plane crashed into mt. lamentation and burst into flames.,1929,September,Tuesday,0.0,0.0
195,1929-10-26 00:00:00,Off Spezia, Italy,IMPERIAL AIRWAYS,Short Calcutta,Short,7.0,7.0,0.0,passenger,unknown,unknown,the aircraft ditched in the ocean after encountering gale force winds. sank while in tow. the plane was named 'city of rome.',1929,October,Saturday,0.0,0.0
196,1929-10-29 00:00:00,Mount Vernon, Ohio,CONTINENTAL AIR LINES,Stearman C-38,Stearman,1.0,1.0,0.0,passenger,unknown,unknown,the mail plane crashed into a grove of trees 8 miles southwest of mount vernon.,1929,October,Tuesday,0.0,0.0
197,1929-10-31 00:00:00,Off Bremerton, Washington,BREMERTON-SEATTLE AIR TAXI / GORST AIR LINES,Loening C-2C,Loening,2.0,2.0,0.0,passenger,unknown,unknown,the air taxi crashed into puget sound as it attempted to take off.,1929,October,Thursday,0.0,0.0
198,1929-11-04 07:00:00,Cerro del Carbon, Mexico,CORP. AERONAUTICA DE TRANSPORTES,Lockheed Vega 5,Lockheed,4.0,4.0,0.0,cargo,unknown,Weather conditions,the mail plane crashed in dense fog.,1929,November,Monday,0.0,0.0
199,1929-11-06 00:00:00,Near Godstone, Surrey,DEUTSCHE LUFTHANSA,Junkers G-24,Junkers,8.0,7.0,0.0,passenger,While landing,Weather conditions,crashed in heavy rain and fog while attempting to land.,1929,November,Wednesday,1.0,12.5
200,1929-11-15 00:00:00,Off Corsica, France,AIR UNION,Liore et Olivier 190,Liore,3.0,3.0,0.0,passenger,unknown,Weather conditions,crashed into the mediterranean in fog.,1929,November,Friday,0.0,0.0
201,1929-11-30 00:00:00,Vancouver, Washington,VARNEY AIR LINES,Stearman M-2 Speedmail,Stearman,1.0,1.0,0.0,passenger,unknown,Weather conditions,the mail plane crashed into a fog bound tower of the interstate bridge spanning the columbia river.,1929,November,Saturday,0.0,0.0
202,1929-12-02 00:00:00,Chagrin Falls, Ohio,NATIONAL AIR TRANSPORT,Douglas M-3,Douglas,1.0,1.0,0.0,cargo,While en route,Weather conditions,the mail plane crashed en route during a storm.,1929,December,Monday,0.0,0.0
203,1929-12-14 00:00:00,Mediterranean Sea,,AEROPOSTALE,Bernard 192,Bernard,3.0,3.0,0.0,passenger,unknown,unknown,,1929,December,Saturday,0.0,0.0
204,1929-12-19 00:00:00,Near Berlin, Germany,DEUTSCHE LUFTHANSA,Arado V1,Arado,3.0,2.0,0.0,passenger,While landing,unknown,forced landing 40 miles from berlin.,1929,December,Thursday,1.0,33.33333333333333
205,1929-12-30 00:00:00,Amarillo, Texas,TRANS CONTINENTAL AIR TRANSPORT,Travel Air B6000,Travel,5.0,5.0,0.0,cargo,unknown,unknown,crashed on approach onto a golf course.,1929,December,Monday,0.0,0.0
206,1930-01-10 00:00:00,Brawnson, Nebraska,BOEING AIR TRANSPORT,Boeing 95,Boeing,1.0,1.0,0.0,cargo,While landing,Weather conditions,the airmail plane crash landed and burst into flames on a farm in fog and snow while attempting to make an emergency landing.,1930,January,Friday,0.0,0.0
207,1930-01-13 00:00:00,Antananarivo, Madagascar,AIR ORIENT,Farman 190,Farman,3.0,3.0,0.0,passenger,unknown,unknown,,1930,January,Monday,0.0,0.0
208,1930-01-19 18:23:00,Oceanside, California,MADDUX AIRLINES,Ford 5-AT-C Tri Motor,Ford,16.0,16.0,0.0,passenger,While en route,Weather conditions,"while en route to los angeles, the pilot, flying a low altitude due to poor weather conditions tried to turn back. while in a left turn his left wing struck a hill, crashed and burned. adverse weather conditions. the plane flew into a sudden squall which cause the pilot to lose control.",1930,January,Sunday,0.0,0.0
209,1930-01-25 00:00:00,Off Ceuta, Spain,AEROPOSTALE,Latecoere 25,Latecoere,2.0,2.0,0.0,passenger,unknown,unknown,,1930,January,Saturday,0.0,0.0
210,1930-01-27 17:30:00,Kansas City, Kansas,CENTRAL  AIRLINES,Travel Air A6000A,Travel,5.0,5.0,0.0,passenger,While landing,Pilot error,"while preparing to land, the plane side slipped and dived into the ground from a height of 500 ft. and caught fire. as quickly as the bodies were removed, a hastily mustered crew of pilots and mechanics from universal airlines  and central airlines, began removing all evidence of the accident, savagely fighting off reporters and photographers as they worked.",1930,January,Monday,0.0,0.0
211,1930-02-03 00:00:00,Hartford, Connecticut,COLONIAL AIR TRANSPORT,Pitcairn PA-6 Mailwing,Pitcairn,1.0,1.0,0.0,cargo,While landing,unknown,while attempting to land the plane struck a building and fell into the connecticut river.,1930,February,Monday,0.0,0.0
212,1930-02-10 00:00:00,Marden, England,AIR UNION,Farman F-63,Farman,2.0,2.0,0.0,passenger,unknown,unknown,,1930,February,Monday,0.0,0.0
213,1930-04-18 17:00:00,Jersey City, New Jersey,CANADIAN COLONIAL AIRWAYS,Fairchild 71,Fairchild,4.0,4.0,0.0,passenger,unknown,Weather conditions,crashed into power lines 150 feet above the ground in fog.,1930,April,Friday,0.0,0.0
214,1930-05-10 00:00:00,Buenos Aires,,AEROPOSTALE,Latecoere 28,Latecoere,4.0,3.0,0.0,passenger,unknown,unknown,,1930,May,Saturday,1.0,25.0
215,1930-06-05 00:00:00,Boston, Massachusetts,COLONIAL AIR TRANSPORT,Ford Tri-Motor 5,Ford,15.0,1.0,0.0,cargo,While taking off,Engine failure,crashed into boston harbor after loosing the right  engine on takeoff.,1930,June,Thursday,14.0,93.33333333333333
216,1930-07-07 00:00:00,Bornholm, Denmark,DEUTSCHE LUFTHANSA,Dornier Wal,Dornier,8.0,5.0,0.0,passenger,While landing,Weather conditions,"the flying boat landed in a storm in the open ocean due to engine failure. after three hours, the plane was  capsized by a large wave.",1930,July,Monday,3.0,37.5
217,1930-07-10 00:00:00,Arkansas Pass, Texas,CROSS AIRWAYS,Lockheed Vega 5,Lockheed,5.0,5.0,0.0,passenger,While taking off,Weather conditions,"the aircraft exploded in the air at an altitude of 4,000 feet shortly after taking off. the plane was flying in an area of fog and thunderstorms.",1930,July,Thursday,0.0,0.0
