,DateTime,Year,Month,Day,City,Country,Operator,Type,Company,Route,Aboard,Fatalities,Ground,Survivors,Flight Type,Phase,Cause,Summary
126,1927-11-16 00:00:00,1927,11,Wednesday,Strasburg, France,CIDNA,Farman F-121 Jabiru,Farman,,1.0,1.0,0.0,0.0,passenger,unknown,unknown,
127,1927-11-16 00:00:00,1927,11,Wednesday,Over the Gulf of Finland,,AERO O-Y,Junkers F-13,Junkers,,6.0,6.0,0.0,0.0,passenger,unknown,unknown,
128,1927-11-29 00:00:00,1927,11,Tuesday,Corunna, Indiana,NATIONAL AIR TRANSPORT,Douglas M-4,Douglas,,1.0,1.0,0.0,0.0,cargo,unknown,unknown,
129,1927-12-26 00:00:00,1927,12,Monday,Almeria, Spain,AEROPOSTALE,Breguet 14,Breguet,,2.0,2.0,0.0,0.0,passenger,unknown,unknown,
130,1927-12-28 00:00:00,1927,12,Wednesday,Abuerio, Spain,AEROPOSTALE,Breguet 14,Breguet,,1.0,1.0,0.0,0.0,passenger,unknown,unknown,
131,1927-12-31 00:00:00,1927,12,Saturday,France,,LATECOERE AIRLINES,Latécoère 23,Latécoère,,4.0,4.0,0.0,0.0,passenger,unknown,unknown,
132,1928-01-08 00:00:00,1928,1,Sunday,Near Canajoharie, New York,COLONIAL WESTERN AIRLINES,Fairchild FC-2,Fairchild,Minola - Albany - Buffalo,3.0,3.0,0.0,0.0,passenger,unknown,Weather conditions,became lost in dense fog and flew into the ground in the mohawk valley while proceeding to buffalo..
133,1928-01-16 00:00:00,1928,1,Monday,Solis, Uruguay,AEROPOSTALE,Latecoere 25,Latecoere,,2.0,2.0,0.0,0.0,passenger,unknown,unknown,
134,1928-01-22 00:00:00,1928,1,Sunday,Tarragona, Spain,AEROPOSTALE,Breguet 14,Breguet,,2.0,2.0,0.0,0.0,passenger,unknown,unknown,
135,1928-01-22 00:00:00,1928,1,Sunday,France,,AEROPOSTALE,Breguet 14,Breguet,,2.0,1.0,0.0,1.0,passenger,unknown,unknown,
136,1928-01-27 00:00:00,1928,1,Friday,Almeria, Spain,AEROPOSTALE,Breguet 14,Breguet,,1.0,1.0,0.0,0.0,passenger,unknown,unknown,
137,1928-02-26 00:00:00,1928,2,Sunday,Marquette, Nebraska,BOEING AIR TRANSPORT,Boeing 40,Boeing,,2.0,1.0,0.0,1.0,cargo,unknown,Pilot error,the air mail plane crashed into a grove of cottonwood trees and burned. businessman f.h. craig was killed and pilot frank yegar injured. the pilot descended in altitude due to air pockets.the plane then ran into an air pocket that brought the plane down into the grove of trees.
138,1928-03-03 00:00:00,1928,3,Saturday,Rio de Janeiro, Brazil,,,,,10.0,10.0,0.0,0.0,passenger,unknown,unknown,
139,1928-03-11 00:00:00,1928,3,Sunday,Off Cape Griz Nez, France,AIR UNION,Farman F-60 Goliath,Farman,,2.0,2.0,0.0,0.0,passenger,unknown,unknown,
140,1928-04-17 00:00:00,1928,4,Tuesday,Federal, Wyoming,BOEING AIR TRANSPORT,Boeing 40,Boeing,,2.0,1.0,0.0,1.0,cargo,unknown,unknown,
141,1928-04-19 00:00:00,1928,4,Thursday,Minuesa, Spain,IBERIA AIRLINES,Rohrbach Roland,Rohrbach,,9.0,9.0,0.0,0.0,passenger,unknown,Weather conditions,crashed in fog.
142,1928-05-07 00:00:00,1928,5,Monday,,,AEROPOSTALE,Latecoere 26,Latecoere,,1.0,1.0,0.0,0.0,passenger,unknown,unknown,
143,1928-05-12 00:00:00,1928,5,Saturday,Dearborn, Minnesota,FORD AIR FREIGHT INC.,Ford 4,Ford,,2.0,2.0,0.0,0.0,passenger,unknown,unknown,
144,1928-05-26 00:00:00,1928,5,Saturday,Radevormwald, Germany,DEUTSCHE LUFTHANSA,Junkers F-13,Junkers,,5.0,3.0,0.0,2.0,passenger,unknown,Pilot error,pilot error.
145,1928-06-14 00:00:00,1928,6,Thursday,Frankfurt, Germany,DEUTSCHE LUFTHANSA,AEGK,AEGK,,5.0,5.0,0.0,0.0,passenger,unknown,unknown,
146,1928-06-22 00:00:00,1928,6,Friday,Lebo, Kansas,NATIONAL AIR TRANSPORT,Douglas M-4,Douglas,Chicago - Dallas,1.0,1.0,0.0,0.0,cargo,unknown,unknown,the mail plane flew into tornado like winds and crashed to the ground.
147,1928-07-10 00:00:00,1928,7,Tuesday,Over the Gulf of Finland,,AERO O-Y,Junkers F-13,Junkers,,6.0,6.0,0.0,0.0,passenger,unknown,unknown,
148,1928-07-13 00:00:00,1928,7,Friday,Purley, England,IMPERIAL AIRWAYS,Vickers 74 Vulcan,Vickers,Testing,4.0,4.0,0.0,0.0,passenger,While taking off,unknown,crashed to the ground shortly after taking off killing two men and two women.
149,1928-07-24 00:00:00,1928,7,Tuesday,Waalhaven harbor, Netherlands,KLM ROYAL DUTCH AIRLINES,Fokker (KLM) F.III,Fokker,,1.0,1.0,0.0,0.0,passenger,unknown,unknown,the plane crashed into the waalhaven harbor.
150,1928-08-25 00:00:00,1928,8,Saturday,Near Port Townsend, BC,BRITISH COLUMBIA AIRWAYS,Ford 4-AT-B Tri Motor,Ford,Victoria - Seattle,7.0,7.0,0.0,0.0,passenger,unknown,Weather conditions,crashed into puget sound in dense fog.  considered the first canadian air disaster.
151,1928-09-02 00:00:00,1928,9,Sunday,Toul, France,CIDNA,Bleriot Spad 56,Bleriot,,3.0,3.0,0.0,0.0,passenger,unknown,unknown,
152,1928-09-04 00:00:00,1928,9,Tuesday,Adelaide Hills, Australia,QANTAS,de Havilland DH.50J,Havilland,,2.0,1.0,0.0,1.0,passenger,unknown,Pilot error,"following the conclusion of an aerial tour carrying sir john salmond, the aircraft departed adelaide piloted by c. w. a. scott with an engineer as passenger. control was lost in the cloud during an attempt to cross the adelaide hills; the aircraft crashed and caught fire."
153,1928-09-04 00:00:00,1928,9,Tuesday,Pocatello, Idaho,NATIONAL PARKS AIRWAYS,Fokker Super Universal,Fokker,,7.0,7.0,0.0,0.0,passenger,unknown,unknown,
154,1928-09-06 00:00:00,1928,9,Thursday,Heroldbach, Germany,DEUTSCHE LUFTHANSA,Fokker FG III,Fokker,,3.0,3.0,0.0,0.0,passenger,unknown,Engine failure,engine failure.
155,1928-10-04 00:00:00,1928,10,Thursday,Gerona, Spain,AEROPOSTALE,Breguet 14,Breguet,,3.0,3.0,0.0,0.0,passenger,unknown,unknown,
156,1928-10-18 00:00:00,1928,10,Thursday,Polk, Pennsylvania,NATIONAL AIR TRANSPORT,Douglas M-4,Douglas,,1.0,1.0,0.0,0.0,cargo,unknown,unknown,the mail plane crashed and burned during the night.
157,1928-10-31 00:00:00,1928,10,Wednesday,Valence, France,AIR UNION,Bleriot Spad 56,Bleriot,,2.0,1.0,0.0,1.0,passenger,unknown,unknown,
158,1928-11-15 00:00:00,1928,11,Thursday,Off Gibraltar,,AEROPOSTALE,Latecoere 32,Latecoere,,2.0,1.0,0.0,1.0,passenger,unknown,unknown,
159,1928-11-24 00:00:00,1928,11,Saturday,Edgerton, Ohio,UNIVERSAL AIRLINES,Hamilton H-47,Hamilton,Cleveland - Chicago,3.0,3.0,0.0,0.0,passenger,unknown,Weather conditions,the mail plane crashed in a heavy snow storm.
160,1928-11-25 00:00:00,1928,11,Sunday,Bristolville, Ohio,NATIONAL AIR TRANSPORT,Douglas M-4,Douglas,,1.0,1.0,0.0,0.0,cargo,unknown,Weather conditions,the mail plane crashed in a snow storm.
161,1928-11-25 00:00:00,1928,11,Sunday,Edgerton, Ohio,CONTINENTAL AIR LINES,Travel Air 4000,Travel,Cleveland - Louisville,3.0,3.0,0.0,0.0,passenger,unknown,Weather conditions,the mail plane crashed in a heavy snow storm
162,1928-12-01 10:00:00,1928,12,Saturday,Spur, Texas,SUNBEAM AIR TRANSPORT CO.,Ford 4-AT-B Tri Motor,Ford,San Antonio - Amarillo - Tulsa - Denver,5.0,5.0,0.0,0.0,cargo,While en route,unknown,the aircraft crashed and burned while en route. flames were seen aboard the plane before it crashed.
163,1928-12-03 08:00:00,1928,12,Monday,Brazil,,SYNDICATO CONDOR,Dornier Wal,Dornier,,14.0,14.0,0.0,0.0,passenger,unknown,Pilot error,"the seaplane took off form the bay and narrowly avoided a collision with another plane and in the process veered sharply and so abruptly that one of the wings was strained beyond its elastilimits. the pilot then lost control of the aircraft and it fell, tail spinning 300 feet into the water where one of the engines exploded on impact. it sunk immediately."
164,1928-12-04 00:00:00,1928,12,Tuesday,Rio de Janeiro, Brazil,,Junkers G24,Junkers,,6.0,6.0,0.0,0.0,passenger,unknown,unknown,the aircraft's wingtip struck the water and crashed into rio de janeiro bay.
165,1928-12-11 00:00:00,1928,12,Tuesday,Letzlingen, Germany,DEUTSCHE LUFTHANSA,Junkers G-31,Junkers,,4.0,3.0,0.0,1.0,passenger,unknown,Weather conditions,weather related.
166,1928-12-20 00:00:00,1928,12,Thursday,Huron, Ohio,NATIONAL AIR TRANSPORT,Douglas M-4,Douglas,Cleveland - Chicago,1.0,1.0,0.0,0.0,cargo,unknown,Weather conditions,the mail plane crashed into an apple tree during a snow storm.
167,1928-12-23 00:00:00,1928,12,Sunday,Chattanooga, Tennessee,INTERSTATE AIRLINES,Fairchild FC-2,Fairchild,,4.0,4.0,0.0,0.0,passenger,While taking off,unknown,crashed onto a roof and garage on takeoff and burst into flames. the motor may have not been warmed- up enough.
168,1928-12-31 00:00:00,1928,12,Monday,Reims, France,CIDNA,Blériot Spad 66,Blériot,,3.0,2.0,0.0,1.0,passenger,unknown,Weather conditions,crashed into high ground in fog.
169,1929-01-05 00:00:00,1929,1,Saturday,Stafford Springs, Connecticut,COLONIAL AIR TRANSPORT,Fairchild FC-2,Fairchild,,1.0,1.0,0.0,0.0,cargo,unknown,unknown,
170,1929-01-18 00:00:00,1929,1,Friday,Cove, Oregon,VARNEY AIR LINES,Stearman C-38,Stearman,,1.0,1.0,0.0,0.0,passenger,While landing,unknown,while attempting to make an emergency landing on the minam river the plane hit a bolder
171,1929-01-25 00:00:00,1929,1,Friday,Near Corfu, Greece,AEROESPRESSO,CMASA Wal,CMASA,,9.0,2.0,0.0,7.0,passenger,unknown,unknown,
172,1929-01-31 00:00:00,1929,1,Thursday,Morgantown, West Virginia,SKYLINE TRANSPORTATION COMPANY,Travel Air 4000,Travel,,1.0,1.0,0.0,0.0,cargo,unknown,unknown,
173,1929-01-31 00:00:00,1929,1,Thursday,Off Morocco,,AEROPOSTALE,Latecoere 26,Latecoere,,2.0,2.0,0.0,0.0,passenger,unknown,unknown,
174,1929-03-17 00:00:00,1929,3,Sunday,Newark, New Jersey,COLONIAL WESTERN AIRLINES,Ford 5-AT-B Tri Motor,Ford,Sightseeing,15.0,14.0,0.0,1.0,passenger,unknown,Engine failure,the plane was making the last of a number of sightseeing flights when one of it's three engines failed. the plane went out of control at an altitude of 200 ft. and crashed into a railroad freight car. engine failure.
175,1929-03-30 09:18:00,1929,3,Saturday,Near Beaumont, California,NEW STANDARD AIRLINES,Fokker F-VIIA,Fokker,Los Angeles - Phoenix - El Paso,4.0,4.0,0.0,0.0,passenger,unknown,Weather conditions,"the aircraft crashed into a high mountain ridge, exploding on impact. investigators speculated that upon encountering fog and winds in the treacherous mountain pass, the pilot may have turned the airliner around and was heading back to the airport when the crash occurred."
176,1929-04-21 00:00:00,1929,4,Sunday,San Diego, California,MADDUX AIRLINES / MILITARY - U.S.ARMY AIR FORCE,Ford 5-AT-B Tri-Motor / B-PW-9D,Ford,San Diego - Phoenix,6.0,6.0,0.0,0.0,military,unknown,Pilot error,"a midair collision occurred  with a us air force boeing pw-9d at 2,000 ft.  five killed on the tri-motor, one on the boeing. army pilot lieutenant howard keefer, while flying above the airliner, was stunting and performed a steep banking turn downward, in an attempt to pass in front of the airliner. instead, he misjudged the speed of the maddux aircraft and his diving plane struck the cockpit of the ford tri-motor.  he was found criminally negligent."
177,1929-05-18 00:00:00,1929,5,Saturday,Hungary,,MALERT,Fokker F-III,Fokker,,2.0,2.0,0.0,0.0,passenger,unknown,unknown,
178,1929-05-22 00:00:00,1929,5,Wednesday,Algiers,,AEROPOSTALE,Cams 53,Cams,,5.0,4.0,0.0,1.0,passenger,unknown,unknown,
179,1929-06-10 00:00:00,1929,6,Monday,Santiago de Cuba, Cuba,PAN AMERICAN AIRWAYS,Fokker F-X,Fokker,Santiago de Cuba - Havana,5.0,2.0,0.0,3.0,passenger,While taking off,unknown,crashed while taking off. the muddy field prevented the aircraft from gaining altitude. the plane hit telephone wires and crashed.
180,1929-06-14 00:00:00,1929,6,Friday,Barcelona, Spain,AEROPOSTALE,Breguet 14,Breguet,,2.0,1.0,0.0,1.0,passenger,unknown,unknown,
181,1929-06-17 00:00:00,1929,6,Monday,Off Dungeness, England,IMPERIAL AIRWAYS,Handley Page W-10,Handley,,13.0,7.0,0.0,6.0,passenger,unknown,Pilot error,the plane was over the english channel when an engine failed. the pilot tried to return to the airport but the plane ditched into the english channel. the plane was named 'city of ottawa.'
182,1929-06-24 00:00:00,1929,6,Monday,St. Paul, Minnesota,NORTHWEST ORIENT AIRLINES,Ford 5-AT-B Tri-Motor,Ford,St. Paul - Minneapolis,8.0,1.0,0.0,7.0,passenger,While taking off,Engine failure,crashed near indian mounds park shortly after taking off. triple engine failure.
183,1929-06-29 00:00:00,1929,6,Saturday,Lake Constance, Switzerland,AERO LLOYD,Domier Delphin III,Domier,,5.0,5.0,0.0,0.0,passenger,While landing,unknown,the aircraft crashed into lake constance while attempting to landing.
184,1929-06-29 00:00:00,1929,6,Saturday,Columbus, Ohio,CONTINENTAL AIR LINES,Travel Air 4000,Travel,,1.0,1.0,0.0,0.0,passenger,unknown,unknown,
185,1929-08-11 00:00:00,1929,8,Sunday,Clovis, New Mexico,MIDDLE STATES AIRLINES,Lockheed Vega,Lockheed,,4.0,4.0,0.0,0.0,passenger,unknown,unknown,
186,1929-08-13 00:00:00,1929,8,Tuesday,Perpignan, France,AEROPOSTALE,Breguet 14,Breguet,,1.0,1.0,0.0,0.0,passenger,unknown,unknown,
187,1929-08-24 00:00:00,1929,8,Saturday,Sochi, Russia,UKVOZDUCHPUT,Kalinin K-4,Kalinin,,1.0,1.0,0.0,0.0,passenger,unknown,unknown,
188,1929-08-24 00:00:00,1929,8,Saturday,Elm, Germany,DEUTSCHE LUFTHANSA,Fokker FG II,Fokker,,5.0,4.0,0.0,1.0,passenger,unknown,Weather conditions,weather related.
189,1929-09-02 00:00:00,1929,9,Monday,Needles, California,ASSOCIATED AVIATORS,Lockheed Vega,Lockheed,,2.0,1.0,0.0,1.0,passenger,unknown,unknown,the plane crashed after going into a tail spin. the mechaniwas able to parachute to safety.
190,1929-09-03 01:00:00,1929,9,Tuesday,Mt. Taylor, New Mexico,TRANS CONTINENTAL AIR TRANSPORT,Ford 5-AT-B Tri Motor,Ford,Albuquerque - Los Angeles,8.0,8.0,0.0,0.0,cargo,unknown,Weather conditions,crashed in a thunderstorm after being struck by lightning. the plane was named 'the city of san francisco.'
191,1929-09-06 00:00:00,1929,9,Friday,Jask, Iran,IMPERIAL AIRWAYS,de Havilland DH-66 Hercules,Havilland,"London, England - India",5.0,3.0,0.0,2.0,passenger,While landing,Fire,the mail plane caught fire after crash landing.
192,1929-09-17 00:00:00,1929,9,Tuesday,Off Larache, Morocco,AEROPOSTALE,Latecoere 25-3-R,Latecoere,,5.0,5.0,0.0,0.0,passenger,unknown,unknown,crashed into the mediterranean.
193,1929-09-17 00:00:00,1929,9,Tuesday,Jacumba, California,PICKWICK AIRWAYS,Fairchild 71,Fairchild,Tijuana - Nogales,2.0,1.0,0.0,1.0,passenger,While landing,Weather conditions,the mail plane crashed into a hillside in the desert while attempting to make an emergency landing during a storm.
194,1929-09-17 00:00:00,1929,9,Tuesday,Mt Lamentation, Connecticut,COLONIAL AIR TRANSPORT,Pitcairn PA-6 Mailwing,Pitcairn,,1.0,1.0,0.0,0.0,cargo,unknown,unknown,the mail plane crashed into mt. lamentation and burst into flames.
195,1929-10-26 00:00:00,1929,10,Saturday,Off Spezia, Italy,IMPERIAL AIRWAYS,Short Calcutta,Short,,7.0,7.0,0.0,0.0,passenger,unknown,unknown,the aircraft ditched in the ocean after encountering gale force winds. sank while in tow. the plane was named 'city of rome.'
196,1929-10-29 00:00:00,1929,10,Tuesday,Mount Vernon, Ohio,CONTINENTAL AIR LINES,Stearman C-38,Stearman,Cleveland - Louisville,1.0,1.0,0.0,0.0,passenger,unknown,unknown,the mail plane crashed into a grove of trees 8 miles southwest of mount vernon.
197,1929-10-31 00:00:00,1929,10,Thursday,Off Bremerton, Washington,BREMERTON-SEATTLE AIR TAXI / GORST AIR LINES,Loening C-2C,Loening,Bremerton,2.0,2.0,0.0,0.0,passenger,unknown,unknown,the air taxi crashed into puget sound as it attempted to take off.
198,1929-11-04 07:00:00,1929,11,Monday,Cerro del Carbon, Mexico,CORP. AERONAUTICA DE TRANSPORTES,Lockheed Vega 5,Lockheed,Mexico City - Juarez,4.0,4.0,0.0,0.0,cargo,unknown,Weather conditions,the mail plane crashed in dense fog.
199,1929-11-06 00:00:00,1929,11,Wednesday,Near Godstone, Surrey,DEUTSCHE LUFTHANSA,Junkers G-24,Junkers,Amsterdam - Croyden,8.0,7.0,0.0,1.0,passenger,While landing,Weather conditions,crashed in heavy rain and fog while attempting to land.
200,1929-11-15 00:00:00,1929,11,Friday,Off Corsica, France,AIR UNION,Liore et Olivier 190,Liore,,3.0,3.0,0.0,0.0,passenger,unknown,Weather conditions,crashed into the mediterranean in fog.
201,1929-11-30 00:00:00,1929,11,Saturday,Vancouver, Washington,VARNEY AIR LINES,Stearman M-2 Speedmail,Stearman,,1.0,1.0,0.0,0.0,passenger,unknown,Weather conditions,the mail plane crashed into a fog bound tower of the interstate bridge spanning the columbia river.
202,1929-12-02 00:00:00,1929,12,Monday,Chagrin Falls, Ohio,NATIONAL AIR TRANSPORT,Douglas M-3,Douglas,,1.0,1.0,0.0,0.0,cargo,While en route,Weather conditions,the mail plane crashed en route during a storm.
203,1929-12-14 00:00:00,1929,12,Saturday,Mediterranean Sea,,AEROPOSTALE,Bernard 192,Bernard,,3.0,3.0,0.0,0.0,passenger,unknown,unknown,
204,1929-12-19 00:00:00,1929,12,Thursday,Near Berlin, Germany,DEUTSCHE LUFTHANSA,Arado V1,Arado,,3.0,2.0,0.0,1.0,passenger,While landing,unknown,forced landing 40 miles from berlin.
205,1929-12-30 00:00:00,1929,12,Monday,Amarillo, Texas,TRANS CONTINENTAL AIR TRANSPORT,Travel Air B6000,Travel,,5.0,5.0,0.0,0.0,cargo,unknown,unknown,crashed on approach onto a golf course.
206,1930-01-10 00:00:00,1930,1,Friday,Brawnson, Nebraska,BOEING AIR TRANSPORT,Boeing 95,Boeing,,1.0,1.0,0.0,0.0,cargo,While landing,Weather conditions,the airmail plane crash landed and burst into flames on a farm in fog and snow while attempting to make an emergency landing.
207,1930-01-13 00:00:00,1930,1,Monday,Antananarivo, Madagascar,AIR ORIENT,Farman 190,Farman,,3.0,3.0,0.0,0.0,passenger,unknown,unknown,
208,1930-01-19 18:23:00,1930,1,Sunday,Oceanside, California,MADDUX AIRLINES,Ford 5-AT-C Tri Motor,Ford,"Aqua Caliente, Mexico - Los Angeles",16.0,16.0,0.0,0.0,passenger,While en route,Weather conditions,"while en route to los angeles, the pilot, flying a low altitude due to poor weather conditions tried to turn back. while in a left turn his left wing struck a hill, crashed and burned. adverse weather conditions. the plane flew into a sudden squall which cause the pilot to lose control."
209,1930-01-25 00:00:00,1930,1,Saturday,Off Ceuta, Spain,AEROPOSTALE,Latecoere 25,Latecoere,,2.0,2.0,0.0,0.0,passenger,unknown,unknown,
210,1930-01-27 17:30:00,1930,1,Monday,Kansas City, Kansas,CENTRAL  AIRLINES,Travel Air A6000A,Travel,"Wichita - Kansas City, KS",5.0,5.0,0.0,0.0,passenger,While landing,Pilot error,"while preparing to land, the plane side slipped and dived into the ground from a height of 500 ft. and caught fire. as quickly as the bodies were removed, a hastily mustered crew of pilots and mechanics from universal airlines  and central airlines, began removing all evidence of the accident, savagely fighting off reporters and photographers as they worked."
211,1930-02-03 00:00:00,1930,2,Monday,Hartford, Connecticut,COLONIAL AIR TRANSPORT,Pitcairn PA-6 Mailwing,Pitcairn,"Newark, NJ - Hartford, CT",1.0,1.0,0.0,0.0,cargo,While landing,unknown,while attempting to land the plane struck a building and fell into the connecticut river.
212,1930-02-10 00:00:00,1930,2,Monday,Marden, England,AIR UNION,Farman F-63,Farman,,2.0,2.0,0.0,0.0,passenger,unknown,unknown,
213,1930-04-18 17:00:00,1930,4,Friday,Jersey City, New Jersey,CANADIAN COLONIAL AIRWAYS,Fairchild 71,Fairchild,"Albany, NY - Jersey City, NJ",4.0,4.0,0.0,0.0,passenger,unknown,Weather conditions,crashed into power lines 150 feet above the ground in fog.
214,1930-05-10 00:00:00,1930,5,Saturday,Buenos Aires,,AEROPOSTALE,Latecoere 28,Latecoere,,4.0,3.0,0.0,1.0,passenger,unknown,unknown,
215,1930-06-05 00:00:00,1930,6,Thursday,Boston, Massachusetts,COLONIAL AIR TRANSPORT,Ford Tri-Motor 5,Ford,,15.0,1.0,0.0,14.0,cargo,While taking off,Engine failure,crashed into boston harbor after loosing the right  engine on takeoff.
216,1930-07-07 00:00:00,1930,7,Monday,Bornholm, Denmark,DEUTSCHE LUFTHANSA,Dornier Wal,Dornier,Stettin - Norway,8.0,5.0,0.0,3.0,passenger,While landing,Weather conditions,"the flying boat landed in a storm in the open ocean due to engine failure. after three hours, the plane was  capsized by a large wave."
217,1930-07-10 00:00:00,1930,7,Thursday,Arkansas Pass, Texas,CROSS AIRWAYS,Lockheed Vega 5,Lockheed,,5.0,5.0,0.0,0.0,passenger,While taking off,Weather conditions,"the aircraft exploded in the air at an altitude of 4,000 feet shortly after taking off. the plane was flying in an area of fog and thunderstorms."
218,1930-08-22 00:00:00,1930,8,Friday,Iglau, Czechoslovakia,CESKOSLOVENSKE AEROLINIE,Ford 5-AT-C Tri Motor,Ford,Prague - Brun -  Pressburg,11.0,10.0,0.0,1.0,passenger,While landing,Weather conditions,"crashed while the pilot attempted to make an  emergency landing in fog, during a storm."
219,1930-09-11 00:00:00,1930,9,Thursday,Croydon, England,SABENA,Sabca F-VII,Sabca,,2.0,2.0,0.0,0.0,passenger,unknown,unknown,
220,1930-09-25 00:00:00,1930,9,Thursday,Southesk, Saskatchewan,WESTERN CANADA AIRWAYS,,,Calgary - Moosejaw,3.0,3.0,0.0,0.0,passenger,While en route,Weather conditions,the air mail plane crashed in fog  while en route.
221,1930-10-05 02:05:00,1930,10,Sunday,Near Beauvais, France,MILITARY - BRITISH AIR MINISTRY,Royal Airship Works R-101,Royal,"Cardington, England - Karachi, Pakistan",54.0,48.0,0.0,6.0,military,While landing,Weather conditions,"the airship was on its inaugural flight from cardington, england to karachi, (pakistan). during a storm on the first night, it suddenly nosedived, leveled briefly, then dived again crashing and burning. preparations had been rushed for political reasons and there had been no full-speed test flight. in the wind and rain, the outer cover split open at the front so that the two forward gasbags ruptured simultaneously. dropping ballast raised the nose, but only because there was also dynamilift, which was promptly lost as speed was reduced, presumably to save the remaining gasbags."
